# Nx1 = 128
# x1-size = 1
# Nx2 = 128
# x2-size = 1
# PRIMITIVE vars at Time = 6, level= 0, domain= 0
# [1]=i-zone [2]=j-zone [3]=x1 [4]=x2 [5]=d [6]=V1 [7]=V2 [8]=V3 [9]=P
   4   4 3.90625000e-03 3.90625000e-03 1.93323467e+00 -3.01659592e-01 9.19286556e-04 0.00000000e+00 9.45815778e-01
   5   4 1.17187500e-02 3.90625000e-03 1.93367216e+00 -3.02600288e-01 9.07622672e-04 0.00000000e+00 9.46171464e-01
   6   4 1.95312500e-02 3.90625000e-03 1.93430651e+00 -3.03467959e-01 8.77736659e-04 0.00000000e+00 9.46684855e-01
   7   4 2.73437500e-02 3.90625000e-03 1.93502024e+00 -3.04329210e-01 8.44000991e-04 0.00000000e+00 9.47263811e-01
   8   4 3.51562500e-02 3.90625000e-03 1.93558228e+00 -3.05293635e-01 8.13881373e-04 0.00000000e+00 9.47719700e-01
   9   4 4.29687500e-02 3.90625000e-03 1.93592089e+00 -3.06430485e-01 7.94869585e-04 0.00000000e+00 9.47993766e-01
  10   4 5.07812500e-02 3.90625000e-03 1.93590602e+00 -3.07807407e-01 7.77688444e-04 0.00000000e+00 9.47978515e-01
  11   4 5.85937500e-02 3.90625000e-03 1.93554428e+00 -3.09332160e-01 7.99130961e-04 0.00000000e+00 9.47683955e-01
  12   4 6.64062500e-02 3.90625000e-03 1.93536330e+00 -3.10833017e-01 8.30468293e-04 0.00000000e+00 9.47536961e-01
  13   4 7.42187500e-02 3.90625000e-03 1.93557531e+00 -3.12255987e-01 8.59346108e-04 0.00000000e+00 9.47708136e-01
  14   4 8.20312500e-02 3.90625000e-03 1.93635413e+00 -3.13436529e-01 8.77501251e-04 0.00000000e+00 9.48342694e-01
  15   4 8.98437500e-02 3.90625000e-03 1.93757199e+00 -3.14459566e-01 8.79536673e-04 0.00000000e+00 9.49333940e-01
  16   4 9.76562500e-02 3.90625000e-03 1.93888626e+00 -3.15437215e-01 8.62753567e-04 0.00000000e+00 9.50404923e-01
  17   4 1.05468750e-01 3.90625000e-03 1.94001329e+00 -3.16460493e-01 8.30662151e-04 0.00000000e+00 9.51324614e-01
  18   4 1.13281250e-01 3.90625000e-03 1.94075702e+00 -3.17557942e-01 7.88570574e-04 0.00000000e+00 9.51931781e-01
  19   4 1.21093750e-01 3.90625000e-03 1.94104832e+00 -3.18701667e-01 7.44327232e-04 0.00000000e+00 9.52173007e-01
  20   4 1.28906250e-01 3.90625000e-03 1.94100082e+00 -3.19867782e-01 7.00017689e-04 0.00000000e+00 9.52141813e-01
  21   4 1.36718750e-01 3.90625000e-03 1.94053436e+00 -3.20978780e-01 6.63636569e-04 0.00000000e+00 9.51764503e-01
  22   4 1.44531250e-01 3.90625000e-03 1.93954673e+00 -3.22164095e-01 6.43654462e-04 0.00000000e+00 9.50958284e-01
  23   4 1.52343750e-01 3.90625000e-03 1.93818196e+00 -3.23405505e-01 6.55737253e-04 0.00000000e+00 9.49841931e-01
  24   4 1.60156250e-01 3.90625000e-03 1.93673885e+00 -3.24611070e-01 6.79579474e-04 0.00000000e+00 9.48659680e-01
  25   4 1.67968750e-01 3.90625000e-03 1.93556270e+00 -3.25617972e-01 7.20096948e-04 0.00000000e+00 9.47696309e-01
  26   4 1.75781250e-01 3.90625000e-03 1.93482605e+00 -3.26398897e-01 7.56338462e-04 0.00000000e+00 9.47093123e-01
  27   4 1.83593750e-01 3.90625000e-03 1.93457148e+00 -3.26867142e-01 7.80777438e-04 0.00000000e+00 9.46884871e-01
  28   4 1.91406250e-01 3.90625000e-03 1.93486041e+00 -3.27109206e-01 7.78074966e-04 0.00000000e+00 9.47120603e-01
  29   4 1.99218750e-01 3.90625000e-03 1.93516249e+00 -3.27234746e-01 7.44447282e-04 0.00000000e+00 9.47368772e-01
  30   4 2.07031250e-01 3.90625000e-03 1.93527675e+00 -3.27429710e-01 7.02289783e-04 0.00000000e+00 9.47466097e-01
  31   4 2.14843750e-01 3.90625000e-03 1.93484715e+00 -3.27707531e-01 6.56942330e-04 0.00000000e+00 9.47122901e-01
  32   4 2.22656250e-01 3.90625000e-03 1.93447240e+00 -3.27949894e-01 6.30358238e-04 0.00000000e+00 9.46819715e-01
  33   4 2.30468750e-01 3.90625000e-03 1.93449580e+00 -3.27973697e-01 6.20210368e-04 0.00000000e+00 9.46841375e-01
  34   4 2.38281250e-01 3.90625000e-03 1.93469334e+00 -3.27808193e-01 6.05154262e-04 0.00000000e+00 9.47003605e-01
  35   4 2.46093750e-01 3.90625000e-03 1.93559914e+00 -3.27275693e-01 5.84750706e-04 0.00000000e+00 9.47743950e-01
  36   4 2.53906250e-01 3.90625000e-03 1.93683016e+00 -3.26524436e-01 5.45933258e-04 0.00000000e+00 9.48750217e-01
  37   4 2.61718750e-01 3.90625000e-03 1.93761936e+00 -3.25921139e-01 4.82978141e-04 0.00000000e+00 9.49394661e-01
  38   4 2.69531250e-01 3.90625000e-03 1.93786304e+00 -3.25498022e-01 4.22449183e-04 0.00000000e+00 9.49593236e-01
