# Nx1 = 128
# x1-size = 1
# Nx2 = 128
# x2-size = 1
# PRIMITIVE vars at Time = 2.00025, level= 0, domain= 0
# [1]=i-zone [2]=j-zone [3]=x1 [4]=x2 [5]=d [6]=V1 [7]=V2 [8]=V3 [9]=P
  30   4 2.07031250e-01 3.90625000e-03 1.92510675e+00 -3.00002684e-01 3.74943294e-04 0.00000000e+00 9.39171838e-01
  31   4 2.14843750e-01 3.90625000e-03 1.92509390e+00 -3.00004571e-01 3.75076096e-04 0.00000000e+00 9.39161277e-01
  32   4 2.22656250e-01 3.90625000e-03 1.92507873e+00 -3.00006115e-01 3.75156866e-04 0.00000000e+00 9.39148819e-01
  33   4 2.30468750e-01 3.90625000e-03 1.92506237e+00 -3.00007216e-01 3.75240040e-04 0.00000000e+00 9.39135381e-01
  34   4 2.38281250e-01 3.90625000e-03 1.92504577e+00 -3.00007962e-01 3.75315599e-04 0.00000000e+00 9.39121745e-01
  35   4 2.46093750e-01 3.90625000e-03 1.92502976e+00 -3.00008144e-01 3.75438882e-04 0.00000000e+00 9.39108585e-01
  36   4 2.53906250e-01 3.90625000e-03 1.92501426e+00 -3.00008089e-01 3.75561074e-04 0.00000000e+00 9.39095842e-01
  37   4 2.61718750e-01 3.90625000e-03 1.92499962e+00 -3.00007573e-01 3.75741799e-04 0.00000000e+00 9.39083794e-01
  38   4 2.69531250e-01 3.90625000e-03 1.92498566e+00 -3.00006721e-01 3.75886711e-04 0.00000000e+00 9.39072289e-01
  39   4 2.77343750e-01 3.90625000e-03 1.92497210e+00 -3.00005621e-01 3.75948355e-04 0.00000000e+00 9.39061119e-01
  40   4 2.85156250e-01 3.90625000e-03 1.92495925e+00 -3.00004278e-01 3.75924693e-04 0.00000000e+00 9.39050501e-01
  41   4 2.92968750e-01 3.90625000e-03 1.92494769e+00 -3.00002482e-01 3.75754308e-04 0.00000000e+00 9.39040916e-01
  42   4 3.00781250e-01 3.90625000e-03 1.92493692e+00 -3.00000524e-01 3.75453026e-04 0.00000000e+00 9.39031977e-01
  43   4 3.08593750e-01 3.90625000e-03 1.92492853e+00 -2.99997637e-01 3.75136527e-04 0.00000000e+00 9.39024964e-01
  44   4 3.16406250e-01 3.90625000e-03 1.92492282e+00 -2.99994052e-01 3.74554795e-04 0.00000000e+00 9.39020140e-01
  45   4 3.24218750e-01 3.90625000e-03 1.92492007e+00 -2.99989843e-01 3.73869161e-04 0.00000000e+00 9.39017618e-01
  46   4 3.32031250e-01 3.90625000e-03 1.92492034e+00 -2.99984289e-01 3.72915239e-04 0.00000000e+00 9.39017629e-01
  47   4 3.39843750e-01 3.90625000e-03 1.92492394e+00 -2.99977424e-01 3.71668573e-04 0.00000000e+00 9.39020174e-01
  48   4 3.47656250e-01 3.90625000e-03 1.92493014e+00 -2.99968540e-01 3.70119079e-04 0.00000000e+00 9.39024920e-01
  49   4 3.55468750e-01 3.90625000e-03 1.92493813e+00 -2.99957215e-01 3.68495551e-04 0.00000000e+00 9.39031149e-01
  50   4 3.63281250e-01 3.90625000e-03 1.92494718e+00 -2.99943808e-01 3.67274122e-04 0.00000000e+00 9.39038459e-01
  51   4 3.71093750e-01 3.90625000e-03 1.92495674e+00 -2.99929498e-01 3.66828216e-04 0.00000000e+00 9.39046361e-01
  52   4 3.78906250e-01 3.90625000e-03 1.92496590e+00 -2.99915602e-01 3.66846445e-04 0.00000000e+00 9.39054729e-01
  53   4 3.86718750e-01 3.90625000e-03 1.92497597e+00 -2.99903051e-01 3.67373342e-04 0.00000000e+00 9.39064238e-01
  54   4 3.94531250e-01 3.90625000e-03 1.92498583e+00 -2.99894557e-01 3.69589040e-04 0.00000000e+00 9.39073213e-01
  55   4 4.02343750e-01 3.90625000e-03 1.92499685e+00 -2.99891917e-01 3.74073485e-04 0.00000000e+00 9.39082392e-01
  56   4 4.10156250e-01 3.90625000e-03 1.92500909e+00 -2.99900770e-01 3.78016390e-04 0.00000000e+00 9.39093017e-01
  57   4 4.17968750e-01 3.90625000e-03 1.92501421e+00 -2.99916065e-01 3.80437024e-04 0.00000000e+00 9.39099916e-01
  58   4 4.25781250e-01 3.90625000e-03 1.92502289e+00 -2.99933818e-01 3.81168420e-04 0.00000000e+00 9.39108483e-01
  59   4 4.33593750e-01 3.90625000e-03 1.92502975e+00 -2.99952436e-01 3.81426995e-04 0.00000000e+00 9.39114904e-01
  60   4 4.41406250e-01 3.90625000e-03 1.92503457e+00 -2.99970621e-01 3.81316808e-04 0.00000000e+00 9.39119321e-01
  61   4 4.49218750e-01 3.90625000e-03 1.92503832e+00 -2.99987076e-01 3.80577365e-04 0.00000000e+00 9.39122305e-01
  62   4 4.57031250e-01 3.90625000e-03 1.92504088e+00 -3.00000055e-01 3.79263811e-04 0.00000000e+00 9.39123583e-01
  63   4 4.64843750e-01 3.90625000e-03 1.92504137e+00 -3.00009625e-01 3.78669058e-04 0.00000000e+00 9.39123532e-01
  64   4 4.72656250e-01 3.90625000e-03 1.92503942e+00 -3.00017763e-01 3.78637783e-04 0.00000000e+00 9.39121727e-01
  65   4 4.80468750e-01 3.90625000e-03 1.92503494e+00 -3.00024871e-01 3.78625210e-04 0.00000000e+00 9.39118039e-01
  66   4 4.88281250e-01 3.90625000e-03 1.92502799e+00 -3.00031289e-01 3.78812458e-04 0.00000000e+00 9.39112641e-01
  67   4 4.96093750e-01 3.90625000e-03 1.92501921e+00 -3.00037011e-01 3.78921345e-04 0.00000000e+00 9.39105600e-01
  68   4 5.03906250e-01 3.90625000e-03 1.92500893e+00 -3.00042011e-01 3.78920082e-04 0.00000000e+00 9.39097107e-01
  69   4 5.11718750e-01 3.90625000e-03 1.92499688e+00 -3.00046367e-01 3.79001724e-04 0.00000000e+00 9.39087103e-01
  70   4 5.19531250e-01 3.90625000e-03 1.92498324e+00 -3.00049998e-01 3.79093122e-04 0.00000000e+00 9.39075984e-01
  71   4 5.27343750e-01 3.90625000e-03 1.92496882e+00 -3.00053147e-01 3.79229867e-04 0.00000000e+00 9.39064282e-01
  72   4 5.35156250e-01 3.90625000e-03 1.92495367e+00 -3.00055956e-01 3.79331652e-04 0.00000000e+00 9.39051963e-01
  73   4 5.42968750e-01 3.90625000e-03 1.92493789e+00 -3.00058377e-01 3.79377158e-04 0.00000000e+00 9.39039116e-01
  74   4 5.50781250e-01 3.90625000e-03 1.92492163e+00 -3.00060305e-01 3.79465644e-04 0.00000000e+00 9.39025883e-01
  75   4 5.58593750e-01 3.90625000e-03 1.92490498e+00 -3.00061664e-01 3.79619373e-04 0.00000000e+00 9.39012311e-01
  76   4 5.66406250e-01 3.90625000e-03 1.92488764e+00 -3.00062315e-01 3.79852050e-04 0.00000000e+00 9.38998196e-01
  77   4 5.74218750e-01 3.90625000e-03 1.92486965e+00 -3.00062239e-01 3.80145322e-04 0.00000000e+00 9.38983569e-01
  78   4 5.82031250e-01 3.90625000e-03 1.92485040e+00 -3.00061253e-01 3.80530406e-04 0.00000000e+00 9.38967930e-01
  79   4 5.89843750e-01 3.90625000e-03 1.92483105e+00 -3.00059465e-01 3.80950012e-04 0.00000000e+00 9.38952186e-01
  80   4 5.97656250e-01 3.90625000e-03 1.92481229e+00 -3.00057275e-01 3.81428655e-04 0.00000000e+00 9.38936907e-01
  81   4 6.05468750e-01 3.90625000e-03 1.92479522e+00 -3.00054939e-01 3.81928601e-04 0.00000000e+00 9.38923022e-01
  82   4 6.13281250e-01 3.90625000e-03 1.92478072e+00 -3.00052816e-01 3.82439089e-04 0.00000000e+00 9.38911220e-01
  83   4 6.21093750e-01 3.90625000e-03 1.92476891e+00 -3.00051070e-01 3.82922214e-04 0.00000000e+00 9.38901599e-01
  84   4 6.28906250e-01 3.90625000e-03 1.92475983e+00 -3.00049731e-01 3.83370892e-04 0.00000000e+00 9.38894197e-01
  85   4 6.36718750e-01 3.90625000e-03 1.92475350e+00 -3.00048654e-01 3.83812246e-04 0.00000000e+00 9.38889036e-01
  86   4 6.44531250e-01 3.90625000e-03 1.92474966e+00 -3.00047650e-01 3.84218437e-04 0.00000000e+00 9.38885879e-01
  87   4 6.52343750e-01 3.90625000e-03 1.92474784e+00 -3.00046830e-01 3.84541603e-04 0.00000000e+00 9.38884382e-01
  88   4 6.60156250e-01 3.90625000e-03 1.92474810e+00 -3.00045821e-01 3.84846079e-04 0.00000000e+00 9.38884558e-01
  89   4 6.67968750e-01 3.90625000e-03 1.92475002e+00 -3.00044804e-01 3.85104547e-04 0.00000000e+00 9.38886076e-01
  90   4 6.75781250e-01 3.90625000e-03 1.92475367e+00 -3.00043586e-01 3.85322255e-04 0.00000000e+00 9.38889006e-01
  91   4 6.83593750e-01 3.90625000e-03 1.92475887e+00 -3.00042168e-01 3.85546750e-04 0.00000000e+00 9.38893204e-01
  92   4 6.91406250e-01 3.90625000e-03 1.92476518e+00 -3.00040547e-01 3.85756978e-04 0.00000000e+00 9.38898300e-01
  93   4 6.99218750e-01 3.90625000e-03 1.92477250e+00 -3.00038785e-01 3.85966842e-04 0.00000000e+00 9.38904205e-01
  94   4 7.07031250e-01 3.90625000e-03 1.92478080e+00 -3.00036847e-01 3.86181880e-04 0.00000000e+00 9.38910905e-01
  95   4 7.14843750e-01 3.90625000e-03 1.92479017e+00 -3.00034695e-01 3.86385036e-04 0.00000000e+00 9.38918483e-01
  96   4 7.22656250e-01 3.90625000e-03 1.92480067e+00 -3.00032306e-01 3.86552489e-04 0.00000000e+00 9.38926979e-01
  97   4 7.30468750e-01 3.90625000e-03 1.92481218e+00 -3.00029709e-01 3.86653578e-04 0.00000000e+00 9.38936302e-01
  98   4 7.38281250e-01 3.90625000e-03 1.92482447e+00 -3.00026955e-01 3.86671731e-04 0.00000000e+00 9.38946264e-01
  99   4 7.46093750e-01 3.90625000e-03 1.92483747e+00 -3.00023996e-01 3.86561710e-04 0.00000000e+00 9.38956793e-01
 100   4 7.53906250e-01 3.90625000e-03 1.92485120e+00 -3.00020740e-01 3.86334240e-04 0.00000000e+00 9.38967913e-01
 101   4 7.61718750e-01 3.90625000e-03 1.92486566e+00 -3.00017230e-01 3.86002869e-04 0.00000000e+00 9.38979627e-01
 102   4 7.69531250e-01 3.90625000e-03 1.92488094e+00 -3.00013509e-01 3.85538825e-04 0.00000000e+00 9.38992008e-01
 103   4 7.77343750e-01 3.90625000e-03 1.92489713e+00 -3.00009544e-01 3.84934662e-04 0.00000000e+00 9.39005137e-01
 104   4 7.85156250e-01 3.90625000e-03 1.92491424e+00 -3.00005308e-01 3.84178266e-04 0.00000000e+00 9.39019001e-01
 105   4 7.92968750e-01 3.90625000e-03 1.92493190e+00 -3.00000893e-01 3.83271071e-04 0.00000000e+00 9.39033315e-01
 106   4 8.00781250e-01 3.90625000e-03 1.92494971e+00 -2.99996394e-01 3.82235501e-04 0.00000000e+00 9.39047755e-01
 107   4 8.08593750e-01 3.90625000e-03 1.92496743e+00 -2.99991865e-01 3.81087228e-04 0.00000000e+00 9.39062125e-01
 108   4 8.16406250e-01 3.90625000e-03 1.92498504e+00 -2.99987328e-01 3.79855842e-04 0.00000000e+00 9.39076407e-01
 109   4 8.24218750e-01 3.90625000e-03 1.92500280e+00 -2.99982702e-01 3.78519162e-04 0.00000000e+00 9.39090812e-01
 110   4 8.32031250e-01 3.90625000e-03 1.92502084e+00 -2.99977883e-01 3.77077640e-04 0.00000000e+00 9.39105438e-01
 111   4 8.39843750e-01 3.90625000e-03 1.92503863e+00 -2.99972956e-01 3.75503562e-04 0.00000000e+00 9.39119864e-01
 112   4 8.47656250e-01 3.90625000e-03 1.92505497e+00 -2.99968212e-01 3.73814366e-04 0.00000000e+00 9.39133110e-01
 113   4 8.55468750e-01 3.90625000e-03 1.92506865e+00 -2.99964048e-01 3.72086221e-04 0.00000000e+00 9.39144170e-01
 114   4 8.63281250e-01 3.90625000e-03 1.92507907e+00 -2.99960776e-01 3.70429138e-04 0.00000000e+00 9.39152598e-01
 115   4 8.71093750e-01 3.90625000e-03 1.92508657e+00 -2.99958259e-01 3.68906680e-04 0.00000000e+00 9.39158651e-01
 116   4 8.78906250e-01 3.90625000e-03 1.92509207e+00 -2.99956003e-01 3.67576727e-04 0.00000000e+00 9.39163081e-01
 117   4 8.86718750e-01 3.90625000e-03 1.92509682e+00 -2.99953525e-01 3.66384880e-04 0.00000000e+00 9.39166886e-01
 118   4 8.94531250e-01 3.90625000e-03 1.92510175e+00 -2.99950454e-01 3.65277224e-04 0.00000000e+00 9.39170860e-01
 119   4 9.02343750e-01 3.90625000e-03 1.92510706e+00 -2.99946748e-01 3.64175805e-04 0.00000000e+00 9.39175127e-01
 120   4 9.10156250e-01 3.90625000e-03 1.92511085e+00 -2.99943136e-01 3.63028696e-04 0.00000000e+00 9.39178168e-01
 121   4 9.17968750e-01 3.90625000e-03 1.92511134e+00 -2.99940544e-01 3.61874700e-04 0.00000000e+00 9.39178504e-01
 122   4 9.25781250e-01 3.90625000e-03 1.92510725e+00 -2.99939253e-01 3.60811038e-04 0.00000000e+00 9.39175131e-01
 123   4 9.33593750e-01 3.90625000e-03 1.92509897e+00 -2.99939772e-01 3.59832112e-04 0.00000000e+00 9.39168349e-01
 124   4 9.41406250e-01 3.90625000e-03 1.92508537e+00 -2.99942298e-01 3.59099405e-04 0.00000000e+00 9.39157241e-01
 125   4 9.49218750e-01 3.90625000e-03 1.92506754e+00 -2.99946681e-01 3.58663737e-04 0.00000000e+00 9.39142700e-01
 126   4 9.57031250e-01 3.90625000e-03 1.92504702e+00 -2.99952497e-01 3.58520507e-04 0.00000000e+00 9.39125974e-01
 127   4 9.64843750e-01 3.90625000e-03 1.92502538e+00 -2.99959371e-01 3.58684621e-04 0.00000000e+00 9.39108332e-01
 128   4 9.72656250e-01 3.90625000e-03 1.92500372e+00 -2.99966860e-01 3.59123161e-04 0.00000000e+00 9.39090671e-01
 129   4 9.80468750e-01 3.90625000e-03 1.92498306e+00 -2.99974587e-01 3.59881905e-04 0.00000000e+00 9.39073812e-01
 130   4 9.88281250e-01 3.90625000e-03 1.92496395e+00 -2.99982357e-01 3.60851657e-04 0.00000000e+00 9.39058233e-01
 131   4 9.96093750e-01 3.90625000e-03 1.92494653e+00 -2.99989577e-01 3.61995407e-04 0.00000000e+00 9.39044022e-01
   4   5 3.90625000e-03 1.17187500e-02 1.92491360e+00 -2.99991311e-01 1.26638573e-03 0.00000000e+00 9.38425626e-01
   5   5 1.17187500e-02 1.17187500e-02 1.92490214e+00 -2.99996575e-01 1.26999536e-03 0.00000000e+00 9.38416311e-01
   6   5 1.95312500e-02 1.17187500e-02 1.92489266e+00 -3.00001010e-01 1.27379818e-03 0.00000000e+00 9.38408597e-01
   7   5 2.73437500e-02 1.17187500e-02 1.92488582e+00 -3.00004561e-01 1.27759604e-03 0.00000000e+00 9.38403006e-01
   8   5 3.51562500e-02 1.17187500e-02 1.92488231e+00 -3.00007365e-01 1.28131954e-03 0.00000000e+00 9.38400113e-01
   9   5 4.29687500e-02 1.17187500e-02 1.92488213e+00 -3.00009456e-01 1.28486251e-03 0.00000000e+00 9.38399916e-01
  10   5 5.07812500e-02 1.17187500e-02 1.92488556e+00 -3.00010935e-01 1.28816662e-03 0.00000000e+00 9.38402653e-01
  11   5 5.85937500e-02 1.17187500e-02 1.92489237e+00 -3.00011717e-01 1.29123109e-03 0.00000000e+00 9.38408144e-01
  12   5 6.64062500e-02 1.17187500e-02 1.92490232e+00 -3.00011918e-01 1.29396195e-03 0.00000000e+00 9.38416197e-01
  13   5 7.42187500e-02 1.17187500e-02 1.92491469e+00 -3.00011530e-01 1.29627662e-03 0.00000000e+00 9.38426215e-01
  14   5 8.20312500e-02 1.17187500e-02 1.92492897e+00 -3.00010597e-01 1.29809348e-03 0.00000000e+00 9.38437777e-01
  15   5 8.98437500e-02 1.17187500e-02 1.92494465e+00 -3.00009220e-01 1.29935350e-03 0.00000000e+00 9.38450468e-01
  16   5 9.76562500e-02 1.17187500e-02 1.92496135e+00 -3.00007528e-01 1.30003914e-03 0.00000000e+00 9.38463979e-01
  17   5 1.05468750e-01 1.17187500e-02 1.92497876e+00 -3.00005672e-01 1.30027917e-03 0.00000000e+00 9.38478053e-01
  18   5 1.13281250e-01 1.17187500e-02 1.92499686e+00 -3.00003668e-01 1.30023193e-03 0.00000000e+00 9.38492698e-01
  19   5 1.21093750e-01 1.17187500e-02 1.92501519e+00 -3.00001648e-01 1.30015655e-03 0.00000000e+00 9.38507535e-01
  20   5 1.28906250e-01 1.17187500e-02 1.92503286e+00 -2.99999751e-01 1.30023964e-03 0.00000000e+00 9.38521849e-01
  21   5 1.36718750e-01 1.17187500e-02 1.92504879e+00 -2.99998151e-01 1.30055047e-03 0.00000000e+00 9.38534777e-01
  22   5 1.44531250e-01 1.17187500e-02 1.92506238e+00 -2.99996844e-01 1.30108564e-03 0.00000000e+00 9.38545795e-01
  23   5 1.52343750e-01 1.17187500e-02 1.92507336e+00 -2.99995621e-01 1.30172118e-03 0.00000000e+00 9.38554699e-01
  24   5 1.60156250e-01 1.17187500e-02 1.92508146e+00 -2.99994544e-01 1.30217495e-03 0.00000000e+00 9.38561247e-01
  25   5 1.67968750e-01 1.17187500e-02 1.92508710e+00 -2.99993720e-01 1.30246756e-03 0.00000000e+00 9.38565799e-01
  26   5 1.75781250e-01 1.17187500e-02 1.92508965e+00 -2.99993255e-01 1.30291022e-03 0.00000000e+00 9.38567811e-01
  27   5 1.83593750e-01 1.17187500e-02 1.92508947e+00 -2.99993811e-01 1.30327914e-03 0.00000000e+00 9.38567568e-01
  28   5 1.91406250e-01 1.17187500e-02 1.92508584e+00 -2.99994516e-01 1.30379466e-03 0.00000000e+00 9.38564585e-01
  29   5 1.99218750e-01 1.17187500e-02 1.92507847e+00 -2.99995950e-01 1.30458769e-03 0.00000000e+00 9.38558528e-01
  30   5 2.07031250e-01 1.17187500e-02 1.92506769e+00 -2.99997823e-01 1.30526120e-03 0.00000000e+00 9.38549710e-01
  31   5 2.14843750e-01 1.17187500e-02 1.92505446e+00 -2.99999886e-01 1.30567632e-03 0.00000000e+00 9.38538902e-01
  32   5 2.22656250e-01 1.17187500e-02 1.92503976e+00 -3.00001607e-01 1.30576117e-03 0.00000000e+00 9.38526903e-01
  33   5 2.30468750e-01 1.17187500e-02 1.92502455e+00 -3.00002875e-01 1.30568116e-03 0.00000000e+00 9.38514484e-01
  34   5 2.38281250e-01 1.17187500e-02 1.92500953e+00 -3.00003629e-01 1.30550267e-03 0.00000000e+00 9.38502219e-01
  35   5 2.46093750e-01 1.17187500e-02 1.92499495e+00 -3.00003851e-01 1.30543042e-03 0.00000000e+00 9.38490312e-01
  36   5 2.53906250e-01 1.17187500e-02 1.92498084e+00 -3.00003795e-01 1.30544984e-03 0.00000000e+00 9.38478781e-01
  37   5 2.61718750e-01 1.17187500e-02 1.92496743e+00 -3.00003452e-01 1.30561788e-03 0.00000000e+00 9.38467811e-01
  38   5 2.69531250e-01 1.17187500e-02 1.92495458e+00 -3.00002959e-01 1.30566306e-03 0.00000000e+00 9.38457298e-01
  39   5 2.77343750e-01 1.17187500e-02 1.92494231e+00 -3.00002279e-01 1.30547171e-03 0.00000000e+00 9.38447249e-01
  40   5 2.85156250e-01 1.17187500e-02 1.92493071e+00 -3.00001457e-01 1.30506561e-03 0.00000000e+00 9.38437730e-01
  41   5 2.92968750e-01 1.17187500e-02 1.92492012e+00 -3.00000290e-01 1.30428517e-03 0.00000000e+00 9.38429024e-01
  42   5 3.00781250e-01 1.17187500e-02 1.92491069e+00 -2.99998773e-01 1.30318896e-03 0.00000000e+00 9.38421260e-01
  43   5 3.08593750e-01 1.17187500e-02 1.92490284e+00 -2.99996806e-01 1.30205007e-03 0.00000000e+00 9.38414769e-01
  44   5 3.16406250e-01 1.17187500e-02 1.92489758e+00 -2.99993988e-01 1.30035131e-03 0.00000000e+00 9.38410374e-01
  45   5 3.24218750e-01 1.17187500e-02 1.92489465e+00 -2.99990792e-01 1.29835764e-03 0.00000000e+00 9.38407855e-01
  46   5 3.32031250e-01 1.17187500e-02 1.92489435e+00 -2.99986549e-01 1.29571705e-03 0.00000000e+00 9.38407439e-01
  47   5 3.39843750e-01 1.17187500e-02 1.92489666e+00 -2.99980949e-01 1.29229358e-03 0.00000000e+00 9.38409073e-01
  48   5 3.47656250e-01 1.17187500e-02 1.92490150e+00 -2.99973750e-01 1.28803063e-03 0.00000000e+00 9.38412660e-01
  49   5 3.55468750e-01 1.17187500e-02 1.92490804e+00 -2.99964334e-01 1.28363640e-03 0.00000000e+00 9.38417581e-01
  50   5 3.63281250e-01 1.17187500e-02 1.92491562e+00 -2.99952943e-01 1.28043401e-03 0.00000000e+00 9.38423527e-01
  51   5 3.71093750e-01 1.17187500e-02 1.92492403e+00 -2.99940720e-01 1.27919427e-03 0.00000000e+00 9.38430331e-01
  52   5 3.78906250e-01 1.17187500e-02 1.92493330e+00 -2.99928737e-01 1.27927908e-03 0.00000000e+00 9.38438209e-01
  53   5 3.86718750e-01 1.17187500e-02 1.92494374e+00 -2.99917709e-01 1.28076694e-03 0.00000000e+00 9.38447693e-01
  54   5 3.94531250e-01 1.17187500e-02 1.92495345e+00 -2.99909959e-01 1.28732713e-03 0.00000000e+00 9.38456261e-01
  55   5 4.02343750e-01 1.17187500e-02 1.92496438e+00 -2.99907869e-01 1.30090641e-03 0.00000000e+00 9.38465169e-01
  56   5 4.10156250e-01 1.17187500e-02 1.92497640e+00 -2.99916270e-01 1.31280036e-03 0.00000000e+00 9.38475695e-01
  57   5 4.17968750e-01 1.17187500e-02 1.92498075e+00 -2.99930372e-01 1.32033031e-03 0.00000000e+00 9.38482008e-01
  58   5 4.25781250e-01 1.17187500e-02 1.92498949e+00 -2.99946464e-01 1.32249548e-03 0.00000000e+00 9.38489896e-01
  59   5 4.33593750e-01 1.17187500e-02 1.92499602e+00 -2.99962906e-01 1.32333857e-03 0.00000000e+00 9.38495391e-01
  60   5 4.41406250e-01 1.17187500e-02 1.92499971e+00 -2.99979047e-01 1.32336493e-03 0.00000000e+00 9.38498438e-01
  61   5 4.49218750e-01 1.17187500e-02 1.92500229e+00 -2.99993512e-01 1.32136597e-03 0.00000000e+00 9.38500088e-01
  62   5 4.57031250e-01 1.17187500e-02 1.92500408e+00 -3.00004847e-01 1.31771545e-03 0.00000000e+00 9.38500540e-01
  63   5 4.64843750e-01 1.17187500e-02 1.92500366e+00 -3.00013509e-01 1.31618854e-03 0.00000000e+00 9.38499787e-01
  64   5 4.72656250e-01 1.17187500e-02 1.92500135e+00 -3.00020702e-01 1.31608654e-03 0.00000000e+00 9.38497808e-01
  65   5 4.80468750e-01 1.17187500e-02 1.92499747e+00 -3.00027138e-01 1.31601773e-03 0.00000000e+00 9.38494639e-01
  66   5 4.88281250e-01 1.17187500e-02 1.92499197e+00 -3.00032999e-01 1.31634028e-03 0.00000000e+00 9.38490246e-01
  67   5 4.96093750e-01 1.17187500e-02 1.92498529e+00 -3.00038367e-01 1.31624728e-03 0.00000000e+00 9.38484831e-01
  68   5 5.03906250e-01 1.17187500e-02 1.92497713e+00 -3.00042957e-01 1.31572495e-03 0.00000000e+00 9.38478068e-01
  69   5 5.11718750e-01 1.17187500e-02 1.92496797e+00 -3.00047086e-01 1.31527929e-03 0.00000000e+00 9.38470481e-01
  70   5 5.19531250e-01 1.17187500e-02 1.92495763e+00 -3.00050558e-01 1.31484984e-03 0.00000000e+00 9.38461982e-01
  71   5 5.27343750e-01 1.17187500e-02 1.92494656e+00 -3.00053579e-01 1.31449398e-03 0.00000000e+00 9.38452989e-01
  72   5 5.35156250e-01 1.17187500e-02 1.92493487e+00 -3.00056290e-01 1.31399878e-03 0.00000000e+00 9.38443473e-01
  73   5 5.42968750e-01 1.17187500e-02 1.92492244e+00 -3.00058594e-01 1.31334549e-03 0.00000000e+00 9.38433330e-01
  74   5 5.50781250e-01 1.17187500e-02 1.92490937e+00 -3.00060383e-01 1.31282989e-03 0.00000000e+00 9.38422652e-01
