# Nx1 = 128
# x1-size = 1
# Nx2 = 128
# x2-size = 1
# PRIMITIVE vars at Time = 3.00065, level= 0, domain= 0
# [1]=i-zone [2]=j-zone [3]=x1 [4]=x2 [5]=d [6]=V1 [7]=V2 [8]=V3 [9]=P
   4   4 3.90625000e-03 3.90625000e-03 2.09060530e+00 -2.99828248e-01 -4.97075172e-04 0.00000000e+00 1.07760572e+00
   5   4 1.17187500e-02 3.90625000e-03 2.09063903e+00 -2.99844970e-01 -4.95505839e-04 0.00000000e+00 1.07763481e+00
   6   4 1.95312500e-02 3.90625000e-03 2.09067945e+00 -2.99862937e-01 -4.92754625e-04 0.00000000e+00 1.07766952e+00
   7   4 2.73437500e-02 3.90625000e-03 2.09073003e+00 -2.99879941e-01 -4.88787557e-04 0.00000000e+00 1.07771287e+00
   8   4 3.51562500e-02 3.90625000e-03 2.09079479e+00 -2.99893560e-01 -4.83986095e-04 0.00000000e+00 1.07776835e+00
   9   4 4.29687500e-02 3.90625000e-03 2.09087274e+00 -2.99903341e-01 -4.78838980e-04 0.00000000e+00 1.07783522e+00
  10   4 5.07812500e-02 3.90625000e-03 2.09095977e+00 -2.99910024e-01 -4.73774475e-04 0.00000000e+00 1.07790992e+00
  11   4 5.85937500e-02 3.90625000e-03 2.09105048e+00 -2.99914711e-01 -4.69153589e-04 0.00000000e+00 1.07798783e+00
  12   4 6.64062500e-02 3.90625000e-03 2.09113923e+00 -2.99918579e-01 -4.65276850e-04 0.00000000e+00 1.07806420e+00
  13   4 7.42187500e-02 3.90625000e-03 2.09121969e+00 -2.99922248e-01 -4.62248874e-04 0.00000000e+00 1.07813418e+00
  14   4 8.20312500e-02 3.90625000e-03 2.09128608e+00 -2.99926709e-01 -4.59786700e-04 0.00000000e+00 1.07819253e+00
  15   4 8.98437500e-02 3.90625000e-03 2.09132797e+00 -2.99937635e-01 -4.58014640e-04 0.00000000e+00 1.07823009e+00
  16   4 9.76562500e-02 3.90625000e-03 2.09133855e+00 -2.99956634e-01 -4.56256070e-04 0.00000000e+00 1.07824014e+00
  17   4 1.05468750e-01 3.90625000e-03 2.09131425e+00 -2.99980210e-01 -4.55290601e-04 0.00000000e+00 1.07822025e+00
  18   4 1.13281250e-01 3.90625000e-03 2.09124317e+00 -3.00017888e-01 -4.52626846e-04 0.00000000e+00 1.07816041e+00
  19   4 1.21093750e-01 3.90625000e-03 2.09113544e+00 -3.00064211e-01 -4.52648760e-04 0.00000000e+00 1.07807005e+00
  20   4 1.28906250e-01 3.90625000e-03 2.09099681e+00 -3.00113561e-01 -4.51673980e-04 0.00000000e+00 1.07795286e+00
  21   4 1.36718750e-01 3.90625000e-03 2.09084316e+00 -3.00160218e-01 -4.50568447e-04 0.00000000e+00 1.07782187e+00
  22   4 1.44531250e-01 3.90625000e-03 2.09068645e+00 -3.00197204e-01 -4.48300583e-04 0.00000000e+00 1.07768740e+00
  23   4 1.52343750e-01 3.90625000e-03 2.09053776e+00 -3.00221982e-01 -4.46536748e-04 0.00000000e+00 1.07755938e+00
  24   4 1.60156250e-01 3.90625000e-03 2.09039919e+00 -3.00235657e-01 -4.46232393e-04 0.00000000e+00 1.07743955e+00
  25   4 1.67968750e-01 3.90625000e-03 2.09028098e+00 -3.00237511e-01 -4.47772649e-04 0.00000000e+00 1.07733692e+00
  26   4 1.75781250e-01 3.90625000e-03 2.09016951e+00 -3.00231755e-01 -4.50150891e-04 0.00000000e+00 1.07724077e+00
  27   4 1.83593750e-01 3.90625000e-03 2.09007505e+00 -3.00221156e-01 -4.52598027e-04 0.00000000e+00 1.07715952e+00
  28   4 1.91406250e-01 3.90625000e-03 2.08999384e+00 -3.00206789e-01 -4.55835072e-04 0.00000000e+00 1.07708970e+00
  29   4 1.99218750e-01 3.90625000e-03 2.08992625e+00 -3.00193019e-01 -4.59525538e-04 0.00000000e+00 1.07703160e+00
  30   4 2.07031250e-01 3.90625000e-03 2.08988518e+00 -3.00177762e-01 -4.63437376e-04 0.00000000e+00 1.07699631e+00
  31   4 2.14843750e-01 3.90625000e-03 2.08986641e+00 -3.00163518e-01 -4.67194305e-04 0.00000000e+00 1.07698011e+00
  32   4 2.22656250e-01 3.90625000e-03 2.08986589e+00 -3.00146878e-01 -4.70450798e-04 0.00000000e+00 1.07697950e+00
  33   4 2.30468750e-01 3.90625000e-03 2.08988721e+00 -3.00129036e-01 -4.72973163e-04 0.00000000e+00 1.07699763e+00
  34   4 2.38281250e-01 3.90625000e-03 2.08992754e+00 -3.00109860e-01 -4.74728058e-04 0.00000000e+00 1.07703226e+00
  35   4 2.46093750e-01 3.90625000e-03 2.08997997e+00 -3.00088267e-01 -4.76332457e-04 0.00000000e+00 1.07707736e+00
