# Nx1 = 64
# x1-size = 1
# Nx2 = 64
# x2-size = 1
# PRIMITIVE vars at Time = 3.00314, level= 0, domain= 0
# [1]=i-zone [2]=j-zone [3]=x1 [4]=x2 [5]=d [6]=V1 [7]=V2 [8]=V3 [9]=P
  4  4 7.81250000e-03 7.81250000e-03 2.08885444e+00 -2.99461023e-01 -1.07808591e-03 0.00000000e+00 1.07601035e+00
  5  4 2.34375000e-02 7.81250000e-03 2.08912757e+00 -2.99576777e-01 -1.05646985e-03 0.00000000e+00 1.07624441e+00
  6  4 3.90625000e-02 7.81250000e-03 2.08946065e+00 -2.99643630e-01 -1.03338948e-03 0.00000000e+00 1.07653200e+00
  7  4 5.46875000e-02 7.81250000e-03 2.08980087e+00 -2.99663532e-01 -1.00658322e-03 0.00000000e+00 1.07682571e+00
  8  4 7.03125000e-02 7.81250000e-03 2.09001625e+00 -2.99649841e-01 -9.68057839e-04 0.00000000e+00 1.07701483e+00
  9  4 8.59375000e-02 7.81250000e-03 2.09001668e+00 -2.99686399e-01 -9.52815371e-04 0.00000000e+00 1.07701800e+00
 10  4 1.01562500e-01 7.81250000e-03 2.08982152e+00 -2.99716178e-01 -9.54409762e-04 0.00000000e+00 1.07685782e+00
 11  4 1.17187500e-01 7.81250000e-03 2.08936750e+00 -2.99837947e-01 -9.57418090e-04 0.00000000e+00 1.07647500e+00
 12  4 1.32812500e-01 7.81250000e-03 2.08877962e+00 -3.00022852e-01 -9.71799735e-04 0.00000000e+00 1.07597872e+00
 13  4 1.48437500e-01 7.81250000e-03 2.08813860e+00 -3.00231368e-01 -9.75645449e-04 0.00000000e+00 1.07543229e+00
 14  4 1.64062500e-01 7.81250000e-03 2.08757125e+00 -3.00422380e-01 -9.72190785e-04 0.00000000e+00 1.07494790e+00
 15  4 1.79687500e-01 7.81250000e-03 2.08713937e+00 -3.00560619e-01 -9.71624344e-04 0.00000000e+00 1.07457778e+00
 16  4 1.95312500e-01 7.81250000e-03 2.08688264e+00 -3.00616627e-01 -9.72227399e-04 0.00000000e+00 1.07435595e+00
 17  4 2.10937500e-01 7.81250000e-03 2.08682103e+00 -3.00613664e-01 -9.88432593e-04 0.00000000e+00 1.07429993e+00
 18  4 2.26562500e-01 7.81250000e-03 2.08687531e+00 -3.00580749e-01 -1.00554675e-03 0.00000000e+00 1.07434522e+00
 19  4 2.42187500e-01 7.81250000e-03 2.08706763e+00 -3.00547104e-01 -1.02682854e-03 0.00000000e+00 1.07451052e+00
 20  4 2.57812500e-01 7.81250000e-03 2.08738807e+00 -3.00516788e-01 -1.05271631e-03 0.00000000e+00 1.07478753e+00
 21  4 2.73437500e-01 7.81250000e-03 2.08777053e+00 -3.00511285e-01 -1.07982899e-03 0.00000000e+00 1.07511773e+00
 22  4 2.89062500e-01 7.81250000e-03 2.08818139e+00 -3.00551252e-01 -1.10277651e-03 0.00000000e+00 1.07547141e+00
 23  4 3.04687500e-01 7.81250000e-03 2.08861150e+00 -3.00628715e-01 -1.12021070e-03 0.00000000e+00 1.07584066e+00
 24  4 3.20312500e-01 7.81250000e-03 2.08902274e+00 -3.00724958e-01 -1.12503831e-03 0.00000000e+00 1.07619278e+00
 25  4 3.35937500e-01 7.81250000e-03 2.08940034e+00 -3.00836717e-01 -1.12075341e-03 0.00000000e+00 1.07651594e+00
 26  4 3.51562500e-01 7.81250000e-03 2.08970921e+00 -3.00946527e-01 -1.09980135e-03 0.00000000e+00 1.07678111e+00
 27  4 3.67187500e-01 7.81250000e-03 2.08992808e+00 -3.01040723e-01 -1.06891219e-03 0.00000000e+00 1.07696894e+00
 28  4 3.82812500e-01 7.81250000e-03 2.09002296e+00 -3.01099202e-01 -1.03751817e-03 0.00000000e+00 1.07704817e+00
 29  4 3.98437500e-01 7.81250000e-03 2.08999805e+00 -3.01122112e-01 -1.00988530e-03 0.00000000e+00 1.07702489e+00
 30  4 4.14062500e-01 7.81250000e-03 2.08986355e+00 -3.01114848e-01 -9.91374145e-04 0.00000000e+00 1.07690732e+00
 31  4 4.29687500e-01 7.81250000e-03 2.08962008e+00 -3.01079154e-01 -9.89210336e-04 0.00000000e+00 1.07669654e+00
 32  4 4.45312500e-01 7.81250000e-03 2.08932104e+00 -3.01029048e-01 -1.00303460e-03 0.00000000e+00 1.07643707e+00
 33  4 4.60937500e-01 7.81250000e-03 2.08901247e+00 -3.00971145e-01 -1.02064439e-03 0.00000000e+00 1.07616968e+00
 34  4 4.76562500e-01 7.81250000e-03 2.08873333e+00 -3.00915221e-01 -1.03285092e-03 0.00000000e+00 1.07592796e+00
 35  4 4.92187500e-01 7.81250000e-03 2.08850886e+00 -3.00862494e-01 -1.04783843e-03 0.00000000e+00 1.07573379e+00
 36  4 5.07812500e-01 7.81250000e-03 2.08833479e+00 -3.00812585e-01 -1.06420766e-03 0.00000000e+00 1.07558294e+00
 37  4 5.23437500e-01 7.81250000e-03 2.08823121e+00 -3.00759379e-01 -1.08022161e-03 0.00000000e+00 1.07549285e+00
 38  4 5.39062500e-01 7.81250000e-03 2.08818927e+00 -3.00712001e-01 -1.09804609e-03 0.00000000e+00 1.07545633e+00
 39  4 5.54687500e-01 7.81250000e-03 2.08820478e+00 -3.00653689e-01 -1.11553368e-03 0.00000000e+00 1.07546954e+00
 40  4 5.70312500e-01 7.81250000e-03 2.08830054e+00 -3.00591495e-01 -1.13340116e-03 0.00000000e+00 1.07555179e+00
 41  4 5.85937500e-01 7.81250000e-03 2.08846928e+00 -3.00519271e-01 -1.14889351e-03 0.00000000e+00 1.07569711e+00
 42  4 6.01562500e-01 7.81250000e-03 2.08867259e+00 -3.00437332e-01 -1.16042208e-03 0.00000000e+00 1.07587297e+00
 43  4 6.17187500e-01 7.81250000e-03 2.08888078e+00 -3.00346676e-01 -1.16660871e-03 0.00000000e+00 1.07605340e+00
 44  4 6.32812500e-01 7.81250000e-03 2.08906972e+00 -3.00245829e-01 -1.16633585e-03 0.00000000e+00 1.07621703e+00
 45  4 6.48437500e-01 7.81250000e-03 2.08923035e+00 -3.00134917e-01 -1.16041520e-03 0.00000000e+00 1.07635658e+00
 46  4 6.64062500e-01 7.81250000e-03 2.08937306e+00 -3.00015389e-01 -1.14917785e-03 0.00000000e+00 1.07648092e+00
 47  4 6.79687500e-01 7.81250000e-03 2.08951741e+00 -2.99887700e-01 -1.13463382e-03 0.00000000e+00 1.07660655e+00
 48  4 6.95312500e-01 7.81250000e-03 2.08968284e+00 -2.99751327e-01 -1.11912527e-03 0.00000000e+00 1.07675055e+00
 49  4 7.10937500e-01 7.81250000e-03 2.08987725e+00 -2.99603528e-01 -1.10543401e-03 0.00000000e+00 1.07691974e+00
 50  4 7.26562500e-01 7.81250000e-03 2.09008967e+00 -2.99448605e-01 -1.09653529e-03 0.00000000e+00 1.07710333e+00
 51  4 7.42187500e-01 7.81250000e-03 2.09030102e+00 -2.99292347e-01 -1.09056646e-03 0.00000000e+00 1.07728576e+00
 52  4 7.57812500e-01 7.81250000e-03 2.09048707e+00 -2.99143172e-01 -1.08524580e-03 0.00000000e+00 1.07744617e+00
 53  4 7.73437500e-01 7.81250000e-03 2.09063446e+00 -2.99007562e-01 -1.08781123e-03 0.00000000e+00 1.07757304e+00
 54  4 7.89062500e-01 7.81250000e-03 2.09071820e+00 -2.98889874e-01 -1.09872574e-03 0.00000000e+00 1.07764409e+00
 55  4 8.04687500e-01 7.81250000e-03 2.09074303e+00 -2.98800062e-01 -1.11570959e-03 0.00000000e+00 1.07766124e+00
