# Nx1 = 64
# x1-size = 1
# Nx2 = 64
# x2-size = 1
# PRIMITIVE vars at Time = 5.0009, level= 0, domain= 0
# [1]=i-zone [2]=j-zone [3]=x1 [4]=x2 [5]=d [6]=V1 [7]=V2 [8]=V3 [9]=P
  4  4 7.81250000e-03 7.81250000e-03 2.11133343e+00 -2.87964900e-01 7.25132117e-04 0.00000000e+00 1.09545709e+00
  5  4 2.34375000e-02 7.81250000e-03 2.10717362e+00 -2.90513849e-01 1.19769675e-03 0.00000000e+00 1.09187997e+00
  6  4 3.90625000e-02 7.81250000e-03 2.10605745e+00 -2.91731754e-01 1.58122746e-03 0.00000000e+00 1.09095510e+00
  7  4 5.46875000e-02 7.81250000e-03 2.10755015e+00 -2.92248598e-01 1.40350019e-03 0.00000000e+00 1.09229688e+00
  8  4 7.03125000e-02 7.81250000e-03 2.10896299e+00 -2.93053305e-01 6.50955078e-04 0.00000000e+00 1.09356630e+00
  9  4 8.59375000e-02 7.81250000e-03 2.10580322e+00 -2.95290826e-01 -5.22623112e-04 0.00000000e+00 1.09086000e+00
 10  4 1.01562500e-01 7.81250000e-03 2.09483843e+00 -3.00496343e-01 -1.40069006e-03 0.00000000e+00 1.08140069e+00
 11  4 1.17187500e-01 7.81250000e-03 2.07879994e+00 -3.07711810e-01 -1.87326675e-03 0.00000000e+00 1.06762364e+00
 12  4 1.32812500e-01 7.81250000e-03 2.06387202e+00 -3.14714761e-01 -1.41339752e-03 0.00000000e+00 1.05482517e+00
 13  4 1.48437500e-01 7.81250000e-03 2.05963982e+00 -3.19255230e-01 -9.37743004e-04 0.00000000e+00 1.05120311e+00
 14  4 1.64062500e-01 7.81250000e-03 2.06108226e+00 -3.22354989e-01 -6.88089110e-04 0.00000000e+00 1.05238601e+00
 15  4 1.79687500e-01 7.81250000e-03 2.06723747e+00 -3.24867493e-01 -6.36693137e-04 0.00000000e+00 1.05760255e+00
 16  4 1.95312500e-01 7.81250000e-03 2.07479780e+00 -3.26863897e-01 -4.42573638e-04 0.00000000e+00 1.06402816e+00
 17  4 2.10937500e-01 7.81250000e-03 2.08222214e+00 -3.28329244e-01 -1.26318406e-04 0.00000000e+00 1.07035939e+00
 18  4 2.26562500e-01 7.81250000e-03 2.08782220e+00 -3.29125596e-01 3.10595606e-04 0.00000000e+00 1.07514327e+00
 19  4 2.42187500e-01 7.81250000e-03 2.09071857e+00 -3.28879238e-01 8.28927084e-04 0.00000000e+00 1.07761299e+00
 20  4 2.57812500e-01 7.81250000e-03 2.09076344e+00 -3.27795598e-01 1.28510138e-03 0.00000000e+00 1.07764154e+00
 21  4 2.73437500e-01 7.81250000e-03 2.08892115e+00 -3.26114922e-01 1.59977044e-03 0.00000000e+00 1.07605035e+00
 22  4 2.89062500e-01 7.81250000e-03 2.08637480e+00 -3.24185009e-01 1.59208483e-03 0.00000000e+00 1.07385875e+00
 23  4 3.04687500e-01 7.81250000e-03 2.08491918e+00 -3.22650843e-01 1.25752938e-03 0.00000000e+00 1.07260809e+00
 24  4 3.20312500e-01 7.81250000e-03 2.08525774e+00 -3.21621237e-01 6.93449104e-04 0.00000000e+00 1.07289925e+00
 25  4 3.35937500e-01 7.81250000e-03 2.08701921e+00 -3.20911271e-01 1.96268930e-04 0.00000000e+00 1.07441162e+00
 26  4 3.51562500e-01 7.81250000e-03 2.08984907e+00 -3.20381165e-01 -2.61016072e-04 0.00000000e+00 1.07683808e+00
 27  4 3.67187500e-01 7.81250000e-03 2.09360220e+00 -3.19931212e-01 -7.00896920e-04 0.00000000e+00 1.08005906e+00
 28  4 3.82812500e-01 7.81250000e-03 2.09761627e+00 -3.19189457e-01 -9.41314216e-04 0.00000000e+00 1.08350902e+00
 29  4 3.98437500e-01 7.81250000e-03 2.10118141e+00 -3.18040704e-01 -9.69295517e-04 0.00000000e+00 1.08657912e+00
 30  4 4.14062500e-01 7.81250000e-03 2.10424732e+00 -3.16668213e-01 -9.54620465e-04 0.00000000e+00 1.08922466e+00
