# Nx1 = 64
# x1-size = 1
# Nx2 = 64
# x2-size = 1
# PRIMITIVE vars at Time = 1.00322, level= 0, domain= 0
# [1]=i-zone [2]=j-zone [3]=x1 [4]=x2 [5]=d [6]=V1 [7]=V2 [8]=V3 [9]=P
  4  4 7.81250000e-03 7.81250000e-03 2.06953011e+00 -2.99993629e-01 -1.07563789e-04 0.00000000e+00 1.05944185e+00
  5  4 2.34375000e-02 7.81250000e-03 2.06953605e+00 -3.00004511e-01 -1.06397985e-04 0.00000000e+00 1.05944659e+00
  6  4 3.90625000e-02 7.81250000e-03 2.06953355e+00 -3.00014882e-01 -1.05223382e-04 0.00000000e+00 1.05944414e+00
  7  4 5.46875000e-02 7.81250000e-03 2.06952533e+00 -3.00024296e-01 -1.04320451e-04 0.00000000e+00 1.05943668e+00
  8  4 7.03125000e-02 7.81250000e-03 2.06951404e+00 -3.00033557e-01 -1.03698390e-04 0.00000000e+00 1.05942659e+00
  9  4 8.59375000e-02 7.81250000e-03 2.06950202e+00 -3.00042910e-01 -1.03004193e-04 0.00000000e+00 1.05941582e+00
 10  4 1.01562500e-01 7.81250000e-03 2.06949121e+00 -3.00052868e-01 -1.02019706e-04 0.00000000e+00 1.05940618e+00
 11  4 1.17187500e-01 7.81250000e-03 2.06948482e+00 -3.00063118e-01 -1.00689742e-04 0.00000000e+00 1.05940030e+00
 12  4 1.32812500e-01 7.81250000e-03 2.06948290e+00 -3.00072561e-01 -9.91375211e-05 0.00000000e+00 1.05939827e+00
 13  4 1.48437500e-01 7.81250000e-03 2.06948520e+00 -3.00080902e-01 -9.73862671e-05 0.00000000e+00 1.05939981e+00
 14  4 1.64062500e-01 7.81250000e-03 2.06949007e+00 -3.00087754e-01 -9.56214948e-05 0.00000000e+00 1.05940343e+00
 15  4 1.79687500e-01 7.81250000e-03 2.06949623e+00 -3.00093589e-01 -9.40017289e-05 0.00000000e+00 1.05940819e+00
 16  4 1.95312500e-01 7.81250000e-03 2.06950490e+00 -3.00098344e-01 -9.26555512e-05 0.00000000e+00 1.05941523e+00
 17  4 2.10937500e-01 7.81250000e-03 2.06951766e+00 -3.00102460e-01 -9.16541834e-05 0.00000000e+00 1.05942577e+00
 18  4 2.26562500e-01 7.81250000e-03 2.06953461e+00 -3.00106451e-01 -9.06791047e-05 0.00000000e+00 1.05943989e+00
 19  4 2.42187500e-01 7.81250000e-03 2.06955643e+00 -3.00110252e-01 -8.95578746e-05 0.00000000e+00 1.05945803e+00
 20  4 2.57812500e-01 7.81250000e-03 2.06958425e+00 -3.00113042e-01 -8.82534173e-05 0.00000000e+00 1.05948128e+00
 21  4 2.73437500e-01 7.81250000e-03 2.06961747e+00 -3.00114211e-01 -8.68489611e-05 0.00000000e+00 1.05950915e+00
 22  4 2.89062500e-01 7.81250000e-03 2.06965353e+00 -3.00114334e-01 -8.56453676e-05 0.00000000e+00 1.05953923e+00
