# Nx1 = 64
# x1-size = 1
# Nx2 = 64
# x2-size = 1
# PRIMITIVE vars at Time = 2.00222, level= 0, domain= 0
# [1]=i-zone [2]=j-zone [3]=x1 [4]=x2 [5]=d [6]=V1 [7]=V2 [8]=V3 [9]=P
  4  4 7.81250000e-03 7.81250000e-03 1.92585678e+00 -2.99948840e-01 5.75263692e-04 0.00000000e+00 9.39709702e-01
  5  4 2.34375000e-02 7.81250000e-03 1.92584324e+00 -2.99974052e-01 5.82942989e-04 0.00000000e+00 9.39698095e-01
  6  4 3.90625000e-02 7.81250000e-03 1.92584570e+00 -2.99988763e-01 5.90533485e-04 0.00000000e+00 9.39699492e-01
  7  4 5.46875000e-02 7.81250000e-03 1.92585934e+00 -2.99995229e-01 5.97437344e-04 0.00000000e+00 9.39710203e-01
  8  4 7.03125000e-02 7.81250000e-03 1.92589045e+00 -2.99996699e-01 6.03441393e-04 0.00000000e+00 9.39735250e-01
  9  4 8.59375000e-02 7.81250000e-03 1.92593545e+00 -2.99994759e-01 6.07308402e-04 0.00000000e+00 9.39771584e-01
 10  4 1.01562500e-01 7.81250000e-03 1.92599636e+00 -2.99991148e-01 6.10339700e-04 0.00000000e+00 9.39820764e-01
 11  4 1.17187500e-01 7.81250000e-03 1.92607211e+00 -2.99984604e-01 6.11951723e-04 0.00000000e+00 9.39881828e-01
 12  4 1.32812500e-01 7.81250000e-03 1.92614345e+00 -2.99980789e-01 6.12862575e-04 0.00000000e+00 9.39939139e-01
 13  4 1.48437500e-01 7.81250000e-03 1.92619931e+00 -2.99975776e-01 6.13259778e-04 0.00000000e+00 9.39983905e-01
 14  4 1.64062500e-01 7.81250000e-03 1.92622215e+00 -2.99975330e-01 6.12037923e-04 0.00000000e+00 9.40001929e-01
 15  4 1.79687500e-01 7.81250000e-03 1.92621974e+00 -2.99982363e-01 6.10805628e-04 0.00000000e+00 9.39998966e-01
 16  4 1.95312500e-01 7.81250000e-03 1.92618518e+00 -2.99994974e-01 6.08583164e-04 0.00000000e+00 9.39970181e-01
 17  4 2.10937500e-01 7.81250000e-03 1.92611827e+00 -3.00011020e-01 6.06363710e-04 0.00000000e+00 9.39914858e-01
 18  4 2.26562500e-01 7.81250000e-03 1.92603523e+00 -3.00027721e-01 6.05001316e-04 0.00000000e+00 9.39846444e-01
 19  4 2.42187500e-01 7.81250000e-03 1.92593738e+00 -3.00042380e-01 6.04589469e-04 0.00000000e+00 9.39765974e-01
 20  4 2.57812500e-01 7.81250000e-03 1.92585180e+00 -3.00045547e-01 6.04979588e-04 0.00000000e+00 9.39695466e-01
 21  4 2.73437500e-01 7.81250000e-03 1.92577556e+00 -3.00041423e-01 6.02518405e-04 0.00000000e+00 9.39632378e-01
 22  4 2.89062500e-01 7.81250000e-03 1.92572227e+00 -3.00025478e-01 6.00345061e-04 0.00000000e+00 9.39587677e-01
 23  4 3.04687500e-01 7.81250000e-03 1.92569368e+00 -3.00001049e-01 5.93657595e-04 0.00000000e+00 9.39563199e-01
 24  4 3.20312500e-01 7.81250000e-03 1.92568371e+00 -2.99962863e-01 5.85652589e-04 0.00000000e+00 9.39554149e-01
 25  4 3.35937500e-01 7.81250000e-03 1.92569051e+00 -2.99908399e-01 5.77976916e-04 0.00000000e+00 9.39559130e-01
 26  4 3.51562500e-01 7.81250000e-03 1.92571173e+00 -2.99847340e-01 5.73602932e-04 0.00000000e+00 9.39576518e-01
 27  4 3.67187500e-01 7.81250000e-03 1.92574361e+00 -2.99787796e-01 5.72527867e-04 0.00000000e+00 9.39605059e-01
 28  4 3.82812500e-01 7.81250000e-03 1.92578536e+00 -2.99739302e-01 5.74293344e-04 0.00000000e+00 9.39642875e-01
 29  4 3.98437500e-01 7.81250000e-03 1.92583630e+00 -2.99710139e-01 5.92827487e-04 0.00000000e+00 9.39687064e-01
 30  4 4.14062500e-01 7.81250000e-03 1.92587327e+00 -2.99743108e-01 6.14720154e-04 0.00000000e+00 9.39719207e-01
 31  4 4.29687500e-01 7.81250000e-03 1.92591658e+00 -2.99811874e-01 6.31060747e-04 0.00000000e+00 9.39764939e-01
 32  4 4.45312500e-01 7.81250000e-03 1.92593052e+00 -2.99890492e-01 6.38149276e-04 0.00000000e+00 9.39782136e-01
 33  4 4.60937500e-01 7.81250000e-03 1.92593040e+00 -2.99974125e-01 6.42671325e-04 0.00000000e+00 9.39782688e-01
 34  4 4.76562500e-01 7.81250000e-03 1.92590769e+00 -3.00048172e-01 6.43984922e-04 0.00000000e+00 9.39764514e-01
 35  4 4.92187500e-01 7.81250000e-03 1.92586422e+00 -3.00103923e-01 6.40808783e-04 0.00000000e+00 9.39728199e-01
 36  4 5.07812500e-01 7.81250000e-03 1.92580429e+00 -3.00140023e-01 6.37971228e-04 0.00000000e+00 9.39677055e-01
 37  4 5.23437500e-01 7.81250000e-03 1.92573778e+00 -3.00166206e-01 6.37305347e-04 0.00000000e+00 9.39622619e-01
 38  4 5.39062500e-01 7.81250000e-03 1.92566559e+00 -3.00187260e-01 6.37346200e-04 0.00000000e+00 9.39563613e-01
 39  4 5.54687500e-01 7.81250000e-03 1.92559721e+00 -3.00204099e-01 6.36477674e-04 0.00000000e+00 9.39508928e-01
 40  4 5.70312500e-01 7.81250000e-03 1.92553156e+00 -3.00212351e-01 6.35452049e-04 0.00000000e+00 9.39455506e-01
 41  4 5.85937500e-01 7.81250000e-03 1.92547192e+00 -3.00210854e-01 6.34758003e-04 0.00000000e+00 9.39406204e-01
 42  4 6.01562500e-01 7.81250000e-03 1.92540361e+00 -3.00200974e-01 6.34371322e-04 0.00000000e+00 9.39350163e-01
 43  4 6.17187500e-01 7.81250000e-03 1.92534368e+00 -3.00186766e-01 6.34111197e-04 0.00000000e+00 9.39301422e-01
 44  4 6.32812500e-01 7.81250000e-03 1.92529423e+00 -3.00173427e-01 6.33162891e-04 0.00000000e+00 9.39261128e-01
 45  4 6.48437500e-01 7.81250000e-03 1.92526539e+00 -3.00161982e-01 6.31600179e-04 0.00000000e+00 9.39237279e-01
 46  4 6.64062500e-01 7.81250000e-03 1.92525553e+00 -3.00154128e-01 6.29448145e-04 0.00000000e+00 9.39228902e-01
 47  4 6.79687500e-01 7.81250000e-03 1.92525942e+00 -3.00144934e-01 6.26983912e-04 0.00000000e+00 9.39231939e-01
 48  4 6.95312500e-01 7.81250000e-03 1.92527813e+00 -3.00136197e-01 6.23880181e-04 0.00000000e+00 9.39246903e-01
 49  4 7.10937500e-01 7.81250000e-03 1.92530486e+00 -3.00124564e-01 6.21054207e-04 0.00000000e+00 9.39268288e-01
 50  4 7.26562500e-01 7.81250000e-03 1.92533462e+00 -3.00109856e-01 6.18995091e-04 0.00000000e+00 9.39292149e-01
 51  4 7.42187500e-01 7.81250000e-03 1.92536851e+00 -3.00092729e-01 6.17229062e-04 0.00000000e+00 9.39319461e-01
 52  4 7.57812500e-01 7.81250000e-03 1.92540968e+00 -3.00073076e-01 6.15988281e-04 0.00000000e+00 9.39352652e-01
 53  4 7.73437500e-01 7.81250000e-03 1.92545784e+00 -3.00051549e-01 6.14954108e-04 0.00000000e+00 9.39391403e-01
 54  4 7.89062500e-01 7.81250000e-03 1.92550905e+00 -3.00030007e-01 6.13542662e-04 0.00000000e+00 9.39432619e-01
 55  4 8.04687500e-01 7.81250000e-03 1.92555892e+00 -3.00009509e-01 6.11674312e-04 0.00000000e+00 9.39472785e-01
 56  4 8.20312500e-01 7.81250000e-03 1.92560733e+00 -2.99989861e-01 6.09284624e-04 0.00000000e+00 9.39511789e-01
 57  4 8.35937500e-01 7.81250000e-03 1.92565624e+00 -2.99969557e-01 6.06432338e-04 0.00000000e+00 9.39551227e-01
 58  4 8.51562500e-01 7.81250000e-03 1.92571048e+00 -2.99946161e-01 6.02861346e-04 0.00000000e+00 9.39594992e-01
 59  4 8.67187500e-01 7.81250000e-03 1.92577383e+00 -2.99918216e-01 5.98189532e-04 0.00000000e+00 9.39646056e-01
 60  4 8.82812500e-01 7.81250000e-03 1.92584306e+00 -2.99887768e-01 5.92084472e-04 0.00000000e+00 9.39701992e-01
 61  4 8.98437500e-01 7.81250000e-03 1.92590815e+00 -2.99858708e-01 5.85055013e-04 0.00000000e+00 9.39754637e-01
 62  4 9.14062500e-01 7.81250000e-03 1.92595085e+00 -2.99836586e-01 5.78112868e-04 0.00000000e+00 9.39788997e-01
 63  4 9.29687500e-01 7.81250000e-03 1.92596760e+00 -2.99830124e-01 5.71982877e-04 0.00000000e+00 9.39802331e-01
 64  4 9.45312500e-01 7.81250000e-03 1.92596456e+00 -2.99834825e-01 5.68212986e-04 0.00000000e+00 9.39799481e-01
 65  4 9.60937500e-01 7.81250000e-03 1.92594011e+00 -2.99853255e-01 5.65828707e-04 0.00000000e+00 9.39779059e-01
 66  4 9.76562500e-01 7.81250000e-03 1.92591027e+00 -2.99883589e-01 5.65847559e-04 0.00000000e+00 9.39754240e-01
 67  4 9.92187500e-01 7.81250000e-03 1.92587967e+00 -2.99917168e-01 5.69496767e-04 0.00000000e+00 9.39728842e-01
  4  5 7.81250000e-03 2.34375000e-02 1.92626499e+00 -2.99919572e-01 1.93166097e-03 0.00000000e+00 9.39491495e-01
  5  5 2.34375000e-02 2.34375000e-02 1.92625752e+00 -2.99942493e-01 1.95267575e-03 0.00000000e+00 9.39485382e-01
  6  5 3.90625000e-02 2.34375000e-02 1.92625873e+00 -2.99958458e-01 1.97442919e-03 0.00000000e+00 9.39486333e-01
  7  5 5.46875000e-02 2.34375000e-02 1.92626936e+00 -2.99967513e-01 1.99450732e-03 0.00000000e+00 9.39494891e-01
  8  5 7.03125000e-02 2.34375000e-02 1.92629007e+00 -2.99971484e-01 2.01197540e-03 0.00000000e+00 9.39511538e-01
  9  5 8.59375000e-02 2.34375000e-02 1.92632245e+00 -2.99972328e-01 2.02497979e-03 0.00000000e+00 9.39537533e-01
 10  5 1.01562500e-01 2.34375000e-02 1.92636653e+00 -2.99970921e-01 2.03556484e-03 0.00000000e+00 9.39572908e-01
 11  5 1.17187500e-01 2.34375000e-02 1.92641984e+00 -2.99966665e-01 2.04379200e-03 0.00000000e+00 9.39615710e-01
